,PCNTNM,NAME,PPHONE,PCNTY,PCNTY22,P_INDIAN,P_ASIAN,P_PACIFIC,P_HISP,P_WHITE,P_BLACK,P_TR,STTCH_RT,State,ZIP,RELIG,ORIENT
3679,MONMOUTH,ST MARY SCHOOL,7326710129.0,25,2534,0.5509641873,0.2754820937,0.2754820937,6.0606060606,88.154269972,1.1019283747,3.5812672176,13.2,NJ,7748,1,1
3680,MONMOUTH,MATER DEL PREP HIGH SCHOOL,7326719100.0,25,2534,0.0,4.0358744395,0.0,15.695067265,66.367713004,11.659192825,2.2421524664,10.420560748,NJ,7748,1,1
3681,BURLINGTON,SACRED HEART ELEMENTARY SCHOOL,6092671728.0,5,534,0.0,2.7586206897,0.6896551724,8.9655172414,53.793103448,28.275862069,5.5172413793,9.1772151899,NJ,8060,1,1
3682,BURLINGTON,OUR LADY OF GOOD COUNSEL SCHOOL,8562357885.0,5,534,0.0,3.4602076125,0.0,3.4602076125,85.813148789,6.5743944637,0.6920415225,14.097560976,NJ,8057,1,1
3683,MIDDLESEX,ST JOSEPH HIGH SCHOOL,7325497600.0,23,2334,0.198019802,12.673267327,2.1782178218,6.9306930693,63.96039604,9.3069306931,4.7524752475,11.503416856,NJ,8840,1,1
3684,CAMDEN,HADDONFIELD FRIENDS SCHOOL,8564296786.0,7,734,2.3622047244,3.937007874,0.0,5.5118110236,67.716535433,0.7874015748,19.68503937,5.6696428571,NJ,8033,2,15
3685,BURLINGTON,MOORESTOWN FRIENDS SCHOOL,8562352900.0,5,534,0.3344481605,20.066889632,0.3344481605,3.8461538462,50.668896321,15.384615385,9.364548495,8.1805745554,NJ,8057,2,15
3686,MORRIS,THE RED OAKS SCHOOL,9735397853.0,27,2734,0.0,12.574850299,0.0,7.1856287425,50.299401198,8.3832335329,21.556886228,5.5115511551,NJ,7960,3,30
3687,BURLINGTON,WESTFIELD FRIENDS SCHOOL,8568290895.0,5,534,0.0,10.655737705,0.0,2.4590163934,50.819672131,22.950819672,13.114754098,4.5185185185,NJ,8077,2,29
3688,MONMOUTH,COASTAL LEARNING CENTER - MONMOUTH,7323676663.0,25,2534,0.0,0.0,0.0,9.3023255814,18.604651163,67.441860465,4.6511627907,4.8314606742,NJ,7731,3,30
3689,PASSAIC,COLLEGIATE SCHOOL,9737771714.0,31,3134,0.0,7.8947368421,0.0,68.421052632,15.789473684,5.2631578947,2.6315789474,4.6913580247,NJ,7055,3,30
3690,SOMERSET,BONNIE BRAE SCHOOL,9085422729.0,35,3534,0.0,1.5151515152,0.0,19.696969697,39.393939394,25.757575758,13.636363636,3.1428571429,NJ,7938,3,30
3691,MORRIS,GOTTESMAN RTW ACADEMY,3584553030.0,27,2734,0.0,0.0,0.0,0.0,99.130434783,0.8695652174,0.0,5.7788944724,NJ,7869,2,18
3692,BERGEN,THE FRISCH SCHOOL,2012679100.0,3,334,0.0,0.6500541712,0.0,0.0,99.241603467,0.1083423619,0.0,9.8191489362,NJ,7652,2,18
3693,PASSAIC,YBH OF PASSAIC-HILLEL,9737770735.0,31,3134,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.3412527,NJ,7055,2,18
3694,MERCER,PRINCETON DAY SCHOOL,6099246700.0,21,2134,0.0,7.651434644,0.0,6.8012752391,81.296493092,4.2507970244,0.0,7.7067977068,NJ,8542,3,30
3695,SALEM,STRANG SCHOOL/RANCH HOPE,8569351555.0,33,3334,0.0,0.0,0.0,15.151515152,39.393939394,36.363636364,9.0909090909,2.5384615385,NJ,8001,3,30
3696,SOMERSET,MATHENY SCHOOL,9082340011.0,35,3534,0.0,0.0,0.0,24.242424242,36.363636364,36.363636364,3.0303030303,3.4736842105,NJ,7977,3,30
3697,BURLINGTON,DOANE ACADEMY,6093863500.0,5,534,0.0,9.6234309623,0.4184100418,1.2552301255,48.535564854,31.380753138,8.7866108787,6.9075144509,NJ,8016,2,14
3698,ESSEX,NEWARK ACADEMY,9739927000.0,13,1334,0.0,29.96941896,0.1529051988,4.5871559633,43.425076453,10.091743119,11.773700306,8.3312101911,NJ,7039,3,30
3699,SUSSEX,NORTHWEST CHRISTIAN SCHOOL,9733839713.0,37,3734,0.0,2.027027027,0.0,2.7027027027,93.243243243,2.027027027,0.0,14.095238095,NJ,7860,2,29
3700,BERGEN,COMMUNITY SCHOOL,2018378070.0,3,334,0.0,4.6511627907,0.0,45.348837209,26.744186047,23.255813953,0.0,3.1851851852,NJ,7666,3,30
3701,SOMERSET,THE MIDLAND SCHOOL,9087228222.0,35,3534,0.0,10.869565217,0.0,18.47826087,55.434782609,15.217391304,0.0,5.4437869822,NJ,8876,3,30
3702,ESSEX,JOSEPH KUSHNER HEBREW ACADEMY RAE KUSHNER YESHIVA,8624378100.0,13,1334,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0960144928,NJ,7039,2,18
3703,SOMERSET,RUTGERS PREPARATORY SCHOOL,7325455600.0,35,3534,0.0,40.649149923,0.4636785162,3.400309119,31.839258114,19.629057187,4.0185471406,7.674970344,NJ,8873,3,30
3704,MERCER,PEDDIE SCHOOL,6099447555.0,21,2134,0.0,34.962406015,0.0,5.4511278195,40.977443609,11.278195489,7.3308270677,6.4096385542,NJ,8520,3,30
3705,MORRIS,THE PECK SCHOOL,9735398660.0,27,2734,0.5797101449,8.6956521739,2.0289855072,3.1884057971,83.768115942,1.7391304348,0.0,6.0526315789,NJ,7960,3,30
3706,MONMOUTH,RANNEY SCHOOL,7325424777.0,25,2534,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0263157895,NJ,7724,3,30
3707,SUSSEX,SUSSEX CHRISTIAN SCHOOL,9738755595.0,37,3734,0.0,1.1627906977,1.1627906977,1.1627906977,95.348837209,1.1627906977,0.0,7.7477477477,NJ,7461,2,8
3708,CUMBERLAND,BRIDGETON CHRISTIAN SCHOOL,8564551733.0,11,1134,0.0,0.0,0.0,21.212121212,75.757575758,3.0303030303,0.0,5.593220339,NJ,8302,2,8
3709,MORRIS,NETHERLANDS REFORMED CHRISTIAN SCHOOL,9736287400.0,27,2734,0.0,0.0,0.0,0.0,99.363057325,0.6369426752,0.0,8.2631578947,NJ,7444,2,29
3710,MORRIS,THE MORRISTOWN BEARD SCHOOL,9735393032.0,27,2734,0.3246753247,5.6818181818,0.0,6.3311688312,73.051948052,8.6038961039,6.0064935065,6.5531914894,NJ,7960,3,30
3711,MONMOUTH,THE RUMSON COUNTRY DAY SCHOOL,7328420527.0,25,2534,1.0101010101,2.6936026936,0.0,2.3569023569,90.909090909,0.6734006734,2.3569023569,5.3513513514,NJ,7760,3,30
3712,MERCER,CHAPIN SCHOOL,6099242449.0,21,2134,0.0,36.021505376,0.0,5.376344086,39.784946237,8.064516129,10.752688172,5.095890411,NJ,8540,3,30
3713,MORRIS,GILL ST BERNARD S SCHOOL,9089634944.0,27,2734,0.0,7.3043478261,8.5217391304,2.0869565217,68.347826087,5.5652173913,8.1739130435,6.1431623932,NJ,7934,3,30
3714,BERGEN,THE ELISABETH MORROW SCHOOL,2025685566.0,3,334,0.9230769231,33.230769231,1.2307692308,7.0769230769,39.076923077,5.8461538462,12.615384615,7.4031890661,NJ,7631,3,30
3715,WARREN,BLAIR ACADEMY,9083622001.0,41,4134,0.0,22.964509395,0.0,2.9227557411,55.114822547,7.9331941545,11.064718163,8.0100334448,NJ,7825,2,27
3716,SOMERSET,FAR HILLS COUNTRY SCHOOL,9087660622.0,35,3534,0.0,9.6385542169,0.0,0.8032128514,77.510040161,6.0240963855,6.0240963855,7.0338983051,NJ,7931,3,30
3717,UNION,KENT PLACE SCHOOL,9082730900.0,39,3934,0.1572327044,25.628930818,0.0,6.6037735849,49.685534591,11.163522013,6.7610062893,7.0044052863,NJ,7901,3,30
3718,MERCER,THE LAWRENCEVILLE SCHOOL,6098952076.0,21,2134,0.0,19.437652812,0.0,6.1124694377,45.354523227,9.6577017115,19.437652812,6.9854824936,NJ,8648,3,30
3719,MERCER,THE PENNINGTON SCHOOL,6097371838.0,21,2134,0.3773584906,17.169811321,0.0,5.8490566038,58.679245283,9.2452830189,8.679245283,5.6203605514,NJ,8534,2,25
3720,BERGEN,THE MORIAH SCHOOL,2015670208.0,3,334,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.3181818182,NJ,7631,2,18
3721,MIDDLESEX,RABBI PESACH RAYMON YESHIVA,7325725052.0,23,2334,0.0,0.4166666667,0.0,0.4166666667,98.75,0.0,0.4166666667,10.212765957,NJ,8817,2,18
3722,ATLANTIC,THE PILGRIM ACADEMY,6099652866.0,1,134,0.0,2.3952095808,0.0,2.0958083832,69.760479042,13.77245509,11.976047904,11.096345515,NJ,8215,2,8
3723,MIDDLESEX,TIMOTHY CHRISTIAN SCHOOL,7329850300.0,23,2334,0.283286119,16.147308782,0.0,20.396600567,26.062322946,37.110481586,0.0,8.9593908629,NJ,8854,2,8
3724,UNION,CHRISTOPHER ACADEMY,9082337447.0,39,3934,0.0,28.571428571,0.0,7.1428571429,60.714285714,3.5714285714,0.0,2.1875,NJ,7090,3,30
3725,MONMOUTH,THE BROOKSIDE SCHOOL,7324494747.0,25,2534,0.0,0.0,0.0,3.5714285714,94.047619048,2.380952381,0.0,12.727272727,NJ,8750,3,30
3726,OCEAN,BAIS KAILA TORAH PREPARATORY HIGH SCHOOL FOR GIRLS,7323704300.0,29,2934,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.862745098,NJ,8701,2,18
3727,BERGEN,HOVNANIAN SCHOOL,2019675940.0,3,334,0.0,0.0,0.0,2.0202020202,97.97979798,0.0,0.0,6.6,NJ,7646,3,30
3728,ESSEX,FAR BROOK SCHOOL,9733793442.0,13,1334,0.0,10.17699115,0.0,7.0796460177,55.752212389,14.601769912,12.389380531,7.7931034483,NJ,7078,3,30
3729,BURLINGTON,MONTESSORI ACADEMY - DELRAN,8564612121.0,5,534,0.0,12.0,0.0,6.0,56.0,24.0,2.0,10.204081633,NJ,8075,3,30
3730,MORRIS,AMERICAN CHRISTIAN SCHOOL,9735846616.0,27,2734,0.0,3.0434782609,1.3043478261,2.1739130435,16.956521739,73.913043478,2.6086956522,6.6091954023,NJ,7876,2,8
3731,CUMBERLAND,WOODLAND COUNTRY DAY SCHOOL,8564538499.0,11,1134,0.0,3.9215686275,0.0,5.8823529412,82.352941176,7.8431372549,0.0,5.3968253968,NJ,8302,3,30
3732,UNION,TRINITY TEMPLE ACADEMY,9739237568.0,39,3934,0.0,0.0,0.0,2.2727272727,0.0,97.727272727,0.0,14.666666667,NJ,7205,2,28
3733,BERNALILLO,HOLY GHOST CATHOLIC SCHOOL,5052561563.0,1,135,6.3291139241,5.0632911392,0.6329113924,46.202531646,21.518987342,1.8987341772,18.35443038,10.533333333,NM,87108,1,1
3734,SANTA FE,HOLY CROSS CATHOLIC SCHOOL,5057534644.0,49,4935,1.5384615385,0.0,0.0,86.153846154,9.2307692308,3.0769230769,0.0,6.5,NM,87567,1,1
3735,SANTA FE,ST MICHAELS HIGH SCHOOL,5059837353.0,49,4935,3.0973451327,1.1061946903,0.2212389381,56.194690265,34.955752212,0.6637168142,3.7610619469,13.452380952,NM,87505,1,1
3736,BERNALILLO,ST MARY'S SCHOOL,5052426271.0,1,135,3.3582089552,0.0,0.0,75.0,3.7313432836,1.8656716418,16.044776119,12.465116279,NM,87102,1,1
3737,BERNALILLO,SAN FELIPE DE NERI SCHOOL,5053381841.0,1,135,1.2820512821,2.5641025641,1.2820512821,61.538461538,29.487179487,1.2820512821,2.5641025641,13.805309735,NM,87104,1,1
3738,BERNALILLO,ANNUNCIATION CATHOLIC SCHOOL,5052996783.0,1,135,1.2285012285,7.371007371,0.2457002457,58.476658477,26.044226044,1.7199017199,4.914004914,12.600619195,NM,87110,1,1
3739,VALENCIA,ST MARY'S CATHOLIC SCHOOL BELEN,5058640484.0,61,6135,0.0,0.6329113924,0.0,79.746835443,17.721518987,1.8987341772,0.0,7.4178403756,NM,87002,1,1
3740,BERNALILLO,ST THERESE CATHOLIC SCHOOL,5053444479.0,1,135,2.4242424242,1.8181818182,0.6060606061,77.575757576,13.939393939,3.0303030303,0.6060606061,16.019417476,NM,87107,1,1
3741,BERNALILLO,ST CHARLES BORROMEO ELEMENTARY SCHOOL,5057671065.0,1,135,4.3010752688,2.1505376344,0.0,81.720430108,10.752688172,1.0752688172,0.0,9.0291262136,NM,87106,1,1
3742,RIO ARRIBA,ST FRANCIS OF ASSISI SCHOOL,5757593252.0,39,3935,70.588235294,0.0,0.0,23.529411765,3.9215686275,0.0,1.9607843137,6.8,NM,87528,1,1
3743,CIBOLA,ST TERESA OF AVILA CATHOLIC SCHOOL,5052872261.0,6,635,14.035087719,3.5087719298,0.0,57.894736842,19.298245614,0.0,5.2631578947,11.176470588,NM,87020,1,1
3744,SAN JUAN,SACRED HEART CATHOLIC SCHOOL,1505325715.0,45,4535,8.2644628099,0.826446281,2.479338843,38.842975207,44.628099174,2.479338843,2.479338843,6.7222222222,NM,87401,1,1
3745,BERNALILLO,SUNSET MESA SCHOOL,5052987626.0,1,135,2.3411371237,9.364548495,0.0,11.036789298,65.886287625,1.3377926421,10.033444816,11.589147287,NM,87111,3,30
3746,MCKINLEY,ZUNI CHRISTIAN MISSION SCHOOL,5057824546.0,31,3135,94.791666667,0.0,0.0,0.0,5.2083333333,0.0,0.0,8.8073394495,NM,87327,2,7
3747,BERNALILLO,ALBUQUERQUE ACADEMY,5058283201.0,1,135,1.203783319,12.467755804,0.0,12.725709372,45.313843508,1.4617368874,26.827171109,7.1613300493,NM,87109,3,30
3748,BERNALILLO,SANDIA PREPARATORY SCHOOL,5053383006.0,1,135,6.6147859922,3.5019455253,0.0,23.929961089,52.918287938,3.5019455253,9.53307393,9.4311926606,NM,87113,3,30
3749,LOS ALAMOS,CANYONCITO MONTESSORI SCHOOL,5056622910.0,28,2835,0.0,26.315789474,0.0,31.578947368,42.105263158,0.0,0.0,6.3333333333,NM,87544,3,30
3750,BERNALILLO,MANZANO DAY SCHOOL,5052436659.0,1,135,4.9411764706,10.117647059,0.0,23.529411765,47.058823529,2.1176470588,12.235294118,11.612021858,NM,87104,3,30
3751,DOñA ANA,MESILLA VALLEY CHRISTIAN SCHOOL,5755258515.0,13,1335,1.0204081633,2.0408163265,0.0,42.091836735,50.765306122,2.0408163265,2.0408163265,12.686084142,NM,88001,2,8
3752,BERNALILLO,EVANGEL CHRISTIAN ACADEMY,5058834674.0,1,135,7.2289156627,1.2048192771,0.0,44.578313253,40.963855422,3.6144578313,2.4096385542,12.769230769,NM,87109,2,4
3753,BERNALILLO,CRESTVIEW SDA ACADEMY,5058360536.0,1,135,1.8867924528,0.0,0.0,64.150943396,13.20754717,1.8867924528,18.867924528,17.666666667,NM,87120,2,28
3754,SAN JUAN,LA VIDA MISSION SCHOOL,5057863010.0,45,4535,70.833333333,12.5,0.0,0.0,16.666666667,0.0,0.0,5.0,NM,87499,2,28
3755,BRONX,ST RAYMOND ELEMENTARY SCHOOL,7185973232.0,5,536,0.3868471954,2.9013539652,0.0,71.953578337,0.580270793,22.437137331,1.7408123791,17.2909699,NY,10462,1,1
3756,BRONX,ST LUCY'S SCHOOL,7188822203.0,5,536,0.4651162791,12.093023256,0.4651162791,50.697674419,16.744186047,14.88372093,4.6511627907,19.545454545,NY,10467,1,1
3757,BRONX,ST HELENA SCHOOL,7188923234.0,5,536,0.0,24.418604651,0.0,37.790697674,0.0,37.790697674,0.0,19.111111111,NY,10462,1,1
3758,WESTCHESTER,ST COLUMBANUS SCHOOL,9147391200.0,119,11936,0.0,11.034482759,0.6896551724,31.034482759,28.965517241,19.310344828,8.9655172414,11.240310078,NY,10567,1,1
3759,RICHMOND,ST ANN SCHOOL,7183514343.0,85,8536,0.0,7.9207920792,0.0,17.821782178,66.336633663,2.9702970297,4.9504950495,19.238095238,NY,10304,1,1
3760,WESTCHESTER,TRANSFIGURATION SCHOOL,9146313737.0,119,11936,0.0,0.8333333333,0.0,26.666666667,46.666666667,21.666666667,4.1666666667,10.434782609,NY,10591,1,1
3761,WESTCHESTER,ST ANTHONY SCHOOL,9144768489.0,119,11936,0.0,5.3333333333,1.3333333333,28.0,51.333333333,10.666666667,3.3333333333,13.636363636,NY,10703,1,1
3762,WESTCHESTER,ST JOHN THE BAPTIST,9149652356.0,119,11936,85.950413223,0.0,1.652892562,9.9173553719,0.0,1.652892562,0.826446281,17.925925926,NY,10704,1,1
3763,BRONX,ST CATHARINE ACADEMY,7188822882.0,5,536,0.0,3.7356321839,0.0,47.413793103,24.137931034,24.712643678,0.0,16.492890995,NY,10469,1,1
3764,NEW YORK,ST PAUL SCHOOL,2125340619.0,61,6136,0.0,3.9548022599,0.0,44.06779661,2.8248587571,46.327683616,2.8248587571,13.208955224,NY,10035,1,1
3765,BRONX,ST PHILIP NERI SCHOOL,7183658806.0,5,536,0.9803921569,2.4509803922,0.4901960784,75.0,7.8431372549,12.745098039,0.4901960784,17.586206897,NY,10468,1,1
3766,BRONX,ST RAYMOND HIGH SCHOOL FOR BOYS,7188245050.0,5,536,0.9756097561,1.4634146341,0.9756097561,65.12195122,5.8536585366,18.292682927,7.3170731707,14.642857143,NY,10462,1,1
3767,NEW YORK,ST VINCENT FERRER HIGH SCHOOL,2125354680.0,61,6136,0.0,9.3833780161,0.0,25.737265416,54.423592493,8.5790884718,1.8766756032,14.401544402,NY,10065,1,1
3768,NEW YORK,TRANSFIGURATION SCHOOL,2129625265.0,61,6136,0.0,91.616766467,0.0,2.3952095808,4.1916167665,1.7964071856,0.0,12.945736434,NY,10013,1,1
3769,BRONX,VILLA MARIA ACADEMY,7188243260.0,5,536,0.0,3.7656903766,0.8368200837,27.615062762,62.343096234,2.9288702929,2.510460251,13.657142857,NY,10465,1,1
3770,NEW YORK,XAVIER HIGH SCHOOL,2129247900.0,61,6136,0.198019802,5.8415841584,0.0,15.940594059,57.722772277,7.7227722772,12.574257426,14.205344585,NY,10011,1,1
3771,DUTCHESS,ST MARTIN DE PORRES SCHOOL,8454524428.0,27,2736,0.0,3.5031847134,0.0,7.9617834395,83.757961783,2.8662420382,1.9108280255,25.12,NY,12603,1,1
3772,NEW YORK,ST GEORGE ACADEMY,2124733323.0,61,6136,0.0,2.5641025641,0.0,33.333333333,53.846153846,10.256410256,0.0,8.125,NY,10003,2,16
3773,NEW YORK,ST ELIZABETH SCHOOL,2125687291.0,61,6136,0.0,1.3636363636,0.0,78.181818182,7.7272727273,6.3636363636,6.3636363636,12.222222222,NY,10033,1,1
3774,NEW YORK,REGIS HIGH SCHOOL,2122881100.0,61,6136,0.0,10.093457944,0.0,16.074766355,58.878504673,2.9906542056,11.962616822,9.3859649123,NY,10028,1,1
3775,NEW YORK,OUR LADY OF LOURDES SCHOOL,2129265820.0,61,6136,0.0,2.8571428571,0.7142857143,14.285714286,69.285714286,3.5714285714,9.2857142857,11.86440678,NY,10031,1,1
3776,NEW YORK,NOTRE DAME SCHOOL,2126205575.0,61,6136,0.0,5.2341597796,0.826446281,16.253443526,49.311294766,7.4380165289,20.936639118,19.516129032,NY,10014,1,1
3777,NEW YORK,INCARNATION SCHOOL,2127951030.0,61,6136,0.0,0.0,0.6097560976,98.170731707,0.6097560976,0.6097560976,0.0,8.6315789474,NY,10033,1,1
3778,NEW YORK,IMMACULATE CONCEPTION SCHOOL,2124752590.0,61,6136,0.0,5.3571428571,0.0,50.0,29.464285714,11.607142857,3.5714285714,10.37037037,NY,10009,1,1
3779,BRONX,HOLY CROSS ELEMENTARY SCHOOL,7188424492.0,5,536,0.0,0.0,0.0,54.347826087,16.304347826,29.347826087,0.0,23.0,NY,10473,1,1
3780,RICHMOND,ACADEMY OF ST DOROTHY,7183510939.0,85,8536,1.1299435028,6.2146892655,0.0,3.3898305085,85.310734463,3.9548022599,0.0,18.631578947,NY,10305,1,1
3781,RICHMOND,HOLY ROSARY SCHOOL,7184471195.0,85,8536,0.0,9.7435897436,0.0,14.358974359,53.846153846,14.358974359,7.6923076923,21.666666667,NY,10305,1,1
3782,RICHMOND,NOTRE DAME ACADEMY HIGH SCHOOL,7184478878.0,85,8536,0.2487562189,5.9701492537,0.0,8.9552238806,81.094527363,2.9850746269,0.7462686567,19.326923077,NY,10301,1,1
3783,RICHMOND,OUR LADY OF GOOD COUNSEL,7184477260.0,85,8536,0.0,0.3623188406,2.5362318841,3.6231884058,86.231884058,1.0869565217,6.1594202899,22.43902439,NY,10304,1,1
3784,RICHMOND,ST PETERS BOYS HIGH SCHOOL,7184471676.0,85,8536,0.0,4.6979865772,0.0,4.2505592841,78.970917226,8.2774049217,3.8031319911,18.625,NY,10301,1,1
3785,ROCKLAND,ST PAUL SCHOOL,8452686506.0,87,8736,2.9850746269,2.9850746269,0.0,25.373134328,14.925373134,46.268656716,7.4626865672,22.333333333,NY,10989,1,1
3786,ORANGE,MOST PRECIOUS BLOOD SCHOOL,8457783028.0,71,7136,0.0,8.0882352941,0.0,14.705882353,68.382352941,5.8823529412,2.9411764706,15.813953488,NY,12586,1,1
3787,WESTCHESTER,ARCHBISHOP STEPINAC HIGH SCHOOL,9149464800.0,119,11936,0.0,3.0967741935,0.0,16.258064516,64.0,16.64516129,0.0,11.923076923,NY,10605,1,1
3788,WESTCHESTER,OUR LADY OF SORROWS SCHOOL,9147610124.0,119,11936,0.0,8.5106382979,0.0,11.70212766,75.531914894,2.1276595745,2.1276595745,14.029850746,NY,10605,1,1
3789,WESTCHESTER,ANNUNCIATION SCHOOL,9143378760.0,119,11936,0.0,0.2717391304,0.0,3.5326086957,95.652173913,0.5434782609,0.0,13.886792453,NY,10707,1,1
3790,WESTCHESTER,SACRED HEART GRADE SCHOOL,9149635318.0,119,11936,0.5813953488,4.0697674419,0.0,57.558139535,20.930232558,8.1395348837,8.7209302326,15.221238938,NY,10703,1,1
3791,WESTCHESTER,SACRED HEART HIGH SCHOOL,9149653114.0,119,11936,0.0,3.6199095023,0.0,39.819004525,32.126696833,20.36199095,4.07239819,15.785714286,NY,10703,1,1
3792,WESTCHESTER,ST EUGENE SCHOOL,9147792956.0,119,11936,1.1363636364,8.5227272727,0.0,25.0,53.977272727,4.5454545455,6.8181818182,10.602409639,NY,10710,1,1
3793,WESTCHESTER,ST PATRICK SCHOOL,9149622211.0,119,11936,0.0,4.2553191489,0.0,14.893617021,70.744680851,4.7872340426,5.3191489362,12.702702703,NY,10598,1,1
3794,BRONX,ACADEMY OF MOUNT ST URSULA,7183645353.0,5,536,0.0,5.1903114187,0.0,63.667820069,2.76816609,26.989619377,1.384083045,15.621621622,NY,10458,1,1
3795,WESTCHESTER,THE URSULINE SCHOOL,9145006270.0,119,11936,0.2673796791,4.8128342246,0.2673796791,8.8235294118,73.395721925,6.4171122995,6.0160427807,9.0338164251,NY,10804,1,1
3796,DUTCHESS,ST MARY SCHOOL,9142825953.0,27,2736,0.0,11.458333333,0.0,11.458333333,71.875,5.2083333333,0.0,16.991150442,NY,12524,1,1
3797,ORANGE,ST JOHN SCHOOL,8452946434.0,71,7136,0.0,3.0487804878,0.0,14.024390244,70.731707317,6.0975609756,6.0975609756,13.553719008,NY,10924,1,1
3798,WESTCHESTER,MARIA REGINA HIGH SCHOOL,9147613300.0,119,11936,0.0,2.6476578411,0.2036659878,13.238289206,78.615071283,4.2769857434,1.0183299389,12.921052632,NY,10530,1,1
3799,DUTCHESS,ST DENIS-ST COLUMBA SCHOOL,8452277777.0,27,2736,0.0,4.0404040404,0.0,12.121212121,75.420875421,2.3569023569,6.0606060606,24.545454545,NY,12533,1,1
3800,ORANGE,OUR LADY OF MOUNT CARMEL SCHOOL,8453438836.0,71,7136,0.0,2.8368794326,0.0,31.205673759,38.29787234,12.056737589,15.602836879,12.818181818,NY,10940,1,1
3801,ROCKLAND,ST ANTHONY SCHOOL,8456232311.0,87,8736,0.0,6.25,0.0,13.28125,13.28125,52.34375,14.84375,12.075471698,NY,10954,1,1
3802,WESTCHESTER,IONA PREPARATORY LOWER SCHOOL,9146337744.0,119,11936,0.0,0.8928571429,0.0,8.0357142857,69.196428571,10.267857143,11.607142857,11.606217617,NY,10804,1,1
3803,WESTCHESTER,IONA PREPARATORY SCHOOL,9146320714.0,119,11936,0.0,2.6290165531,0.2921129503,11.684518014,72.736124635,7.4975657254,5.1606621227,12.821473159,NY,10804,1,1
3804,BRONX,ST GABRIEL ELEMENTARY SCHOOL,7185480444.0,5,536,1.0810810811,7.027027027,0.0,47.567567568,32.432432432,5.9459459459,5.9459459459,10.054347826,NY,10463,1,1
3805,BRONX,ST FRANCES DE CHANTAL SCHOOL,7188925359.0,5,536,2.5862068966,2.5862068966,0.0,46.120689655,39.224137931,6.0344827586,3.4482758621,21.090909091,NY,10465,1,1
3806,BRONX,ST CLARES SCHOOL,7188924080.0,5,536,0.9009009009,13.513513514,0.4504504505,33.333333333,39.189189189,4.954954955,7.6576576577,17.619047619,NY,10461,1,1
3807,BRONX,CHRIST THE KING SCHOOL,7185385959.0,5,536,1.1976047904,0.5988023952,0.0,85.02994012,0.0,13.173652695,0.0,10.4375,NY,10452,1,1
3808,BRONX,HOLY FAMILY SCHOOL,7188637280.0,5,536,0.0,16.666666667,0.0,64.035087719,1.7543859649,14.035087719,3.5087719298,10.555555556,NY,10472,1,1
3809,BRONX,SACRED HEART SCHOOL,7182934288.0,5,536,0.0,0.4914004914,0.0,81.326781327,0.7371007371,17.444717445,0.0,18.5,NY,10452,1,1
3810,BRONX,PRESTON HIGH SCHOOL,7188639134.0,5,536,0.0,4.8991354467,0.288184438,47.550432277,32.564841499,10.662824207,4.0345821326,11.15755627,NY,10465,1,1
3811,BRONX,OUR LADY OF MT CARMEL SCHOOL,7182956080.0,5,536,0.6134969325,1.8404907975,0.6134969325,69.325153374,6.7484662577,15.337423313,5.5214723926,10.124223602,NY,10458,1,1
3812,BRONX,OUR LADY OF GRACE SCHOOL,7185479918.0,5,536,0.0,0.0,0.0,6.3559322034,8.4745762712,85.169491525,0.0,23.6,NY,10466,1,1
3813,BRONX,CARDINAL SPELLMAN HIGH SCHOOL,7188818000.0,5,536,0.8944543828,4.740608229,1.1627906977,39.445438283,13.595706619,39.624329159,0.5366726297,16.91376702,NY,10466,1,1
3814,ULSTER,KINGSTON CATHOLIC SCHOOL,8453319318.0,111,11136,0.0,2.5252525253,0.0,10.606060606,74.242424242,8.0808080808,4.5454545455,17.368421053,NY,12401,1,1
3815,WESTCHESTER,SALESIAN HIGH SCHOOL,9146320248.0,119,11936,0.0,4.9608355091,0.0,32.898172324,44.386422977,10.966057441,6.7885117493,17.813953488,NY,10801,1,1
3816,NEW YORK,OUR LADY QUEEN OF MARTYRS,2125673190.0,61,6136,0.0,0.7874015748,0.0,91.338582677,3.937007874,3.937007874,0.0,7.9375,NY,10040,1,1
3817,NEW YORK,ACADEMY OF ST JOSEPH,2122435420.0,61,6136,0.0,1.2658227848,0.0,5.0632911392,62.025316456,5.0632911392,26.582278481,6.5833333333,NY,10014,1,1
3818,BRONX,ST THERESA SCHOOL,7187923688.0,5,536,0.0,2.0979020979,1.3986013986,25.524475524,67.832167832,3.1468531469,0.0,19.724137931,NY,10461,1,1
3819,BRONX,ST BARNABAS HIGH SCHOOL,7183258800.0,5,536,0.0,4.3902439024,0.9756097561,38.536585366,20.975609756,35.12195122,0.0,18.636363636,NY,10470,1,1
3820,WESTCHESTER,ST BARNABAS ELEMENTARY SCHOOL,7183241088.0,119,11936,1.083032491,7.9422382671,0.7220216606,27.075812274,29.602888087,23.465703971,10.108303249,8.7936507937,NY,10470,1,1
3821,BRONX,ST ATHANASIUS SCHOOL,7185425161.0,5,536,0.6153846154,0.6153846154,0.3076923077,81.846153846,1.8461538462,14.153846154,0.6153846154,17.47311828,NY,10459,1,1
